match_id,fecha,fase,competencia,tiempo_restante,tiempo_juego,numero_evento,#,jugador,nombre,apellidos,equipo,pts_local,pts_visita,diferencia_pts,periodo,tipo_periodo,evento,resultado_evento,tipo_evento,evento_previo,descripcion
2607028,2024-12-15,Final four,LNB 2,01:54,08:06,735,29,F. Villagran Veliz,Fernando J.,Villagran Veliz,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,turnover,1,travel,,[]
2607028,2024-12-15,Final four,LNB 2,01:38,08:22,737,24,A. Guarda Colipan,Alexander,Guarda Colipan,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,2pt,0,layup,,"['fromturnover', 'pointsinthepaint', 'blocked']"
2607028,2024-12-15,Final four,LNB 2,01:38,08:22,738,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,block,1,,737,[]
2607028,2024-12-15,Final four,LNB 2,01:34,08:26,739,7,G. Soto Contreras,Gabriel A.,Soto Contreras,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,rebound,1,offensive,737,[]
2607028,2024-12-15,Final four,LNB 2,01:33,08:27,740,7,G. Soto Contreras,Gabriel A.,Soto Contreras,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,2pt,0,layup,,"['2ndchance', 'fromturnover', 'pointsinthepaint']"
2607028,2024-12-15,Final four,LNB 2,01:31,08:29,741,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,rebound,1,defensive,740,[]
2607028,2024-12-15,Final four,LNB 2,01:28,08:32,742,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,2pt,0,layup,,"['pointsinthepaint', 'blocked']"
2607028,2024-12-15,Final four,LNB 2,01:28,08:32,743,15,F. Martinez Maury,Francisco,Martinez Maury,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,block,1,,742,[]
2607028,2024-12-15,Final four,LNB 2,01:24,08:36,744,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,rebound,1,offensive,742,[]
2607028,2024-12-15,Final four,LNB 2,01:24,08:36,746,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,turnover,1,badpass,,[]
2607028,2024-12-15,Final four,LNB 2,01:18,08:42,748,7,G. Soto Contreras,Gabriel A.,Soto Contreras,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,3pt,0,jumpshot,,['fromturnover']
2607028,2024-12-15,Final four,LNB 2,01:14,08:46,749,11,S. Chialva Balut,Sergio,Chialva Balut,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,rebound,1,defensive,748,[]
2607028,2024-12-15,Final four,LNB 2,00:58,09:02,752,6,R. Rojas Gonzalez,Rodrigo,Rojas Gonzalez,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,3pt,0,pullupjumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,00:52,09:08,753,15,F. Martinez Maury,Francisco,Martinez Maury,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,rebound,1,defensive,752,[]
2607028,2024-12-15,Final four,LNB 2,00:48,09:12,754,16,I. Pacheco Munoz,Ivan,Pacheco Munoz,CORP. DEP. BOSTON COLLEGE,67,51,16,4,REGULAR,3pt,0,pullupjumpshot,,[]
2607028,2024-12-15,Final four,LNB 2,00:45,09:15,755,15,A. Robinson Jr,Antone Dean,Robinson Jr,CD ILLAPEL BASQUETBOL,67,51,16,4,REGULAR,rebound,1,defensive,754,[]
2607028,2024-12-15,Final four,LNB 2,00:00,10:00,757,,,,,,67,51,16,4,REGULAR,period,1,end,,['confirmed']
2607028,2024-12-15,Final four,LNB 2,00:00,10:00,758,,,,,,67,51,16,4,REGULAR,game,1,end,,['confirmed']
